t,frame,x,y,yaw,gt_x,gt_y,gt_yaw
123.500,map,9.7684,8.0063,-2.4587,9.7612,7.9762,-2.4626
123.600,map,9.7338,7.9781,-2.4585,9.7262,7.9480,-2.4626
123.700,map,9.6989,7.9497,-2.4585,9.6912,7.9197,-2.4625
123.800,map,9.6640,7.9213,-2.4583,9.6561,7.8914,-2.4625
123.900,map,9.6291,7.8929,-2.4585,9.6211,7.8632,-2.4625
124.000,map,9.5939,7.8642,-2.4582,9.5861,7.8349,-2.4624
124.100,map,9.5591,7.8359,-2.4578,9.5511,7.8066,-2.4624
124.200,map,9.5244,7.8076,-2.4578,9.5161,7.7784,-2.4625
124.300,map,9.4899,7.7795,-2.4599,9.4815,7.7505,-2.4645
124.400,map,9.4583,7.7542,-2.4753,9.4499,7.7254,-2.4798
124.500,map,9.4272,7.7304,-2.5052,9.4185,7.7016,-2.5100
124.600,map,9.3949,7.7076,-2.5505,9.3859,7.6788,-2.5553
124.700,map,9.3606,7.6860,-2.6102,9.3515,7.6574,-2.6150
124.800,map,9.3244,7.6662,-2.6700,9.3150,7.6376,-2.6744
124.900,map,9.2864,7.6480,-2.7195,9.2766,7.6195,-2.7252
125.000,map,9.2470,7.6314,-2.7627,9.2367,7.6029,-2.7682
125.100,map,9.2058,7.6159,-2.7997,9.1957,7.5877,-2.8049
125.200,map,9.1642,7.6018,-2.8305,9.1539,7.5739,-2.8361
125.300,map,9.1221,7.5889,-2.8568,9.1115,7.5611,-2.8625
125.400,map,9.0791,7.5768,-2.8793,9.0686,7.5494,-2.8851
125.500,map,9.0357,7.5657,-2.8991,9.0253,7.5385,-2.9044
125.600,map,8.9925,7.5561,-2.9170,8.9818,7.5283,-2.9208
125.700,map,8.9490,7.5467,-2.9313,8.9380,7.5188,-2.9347
125.800,map,8.9053,7.5376,-2.9432,8.8940,7.5099,-2.9463
125.900,map,8.8609,7.5289,-2.9534,8.8499,7.5014,-2.9562
126.000,map,8.8162,7.5206,-2.9620,8.8057,7.4933,-2.9645
126.100,map,8.7719,7.5128,-2.9698,8.7615,7.4855,-2.9717
126.200,map,8.7271,7.5051,-2.9757,8.7171,7.4781,-2.9777
126.300,map,8.6828,7.4978,-2.9808,8.6727,7.4708,-2.9828
126.400,map,8.6383,7.4907,-2.9854,8.6283,7.4638,-2.9871
126.500,map,8.5937,7.4838,-2.9889,8.5838,7.4570,-2.9908
126.600,map,8.5491,7.4770,-2.9919,8.5393,7.4503,-2.9940
126.700,map,8.5053,7.4704,-2.9947,8.4948,7.4438,-2.9967
126.800,map,8.4649,7.4627,-2.9942,8.4503,7.4373,-2.9991
126.900,map,8.4209,7.4557,-2.9957,8.4058,7.4310,-3.0014
127.000,map,8.3764,7.4492,-2.9980,8.3612,7.4247,-3.0038
127.100,map,8.3320,7.4428,-3.0001,8.3166,7.4186,-3.0058
127.200,map,8.2876,7.4365,-3.0019,8.2720,7.4126,-3.0076
127.300,map,8.2430,7.4303,-3.0033,8.2274,7.4066,-3.0091
127.400,map,8.1981,7.4241,-3.0050,8.1828,7.4007,-3.0104
127.500,map,8.1528,7.4179,-3.0061,8.1382,7.3948,-3.0115
127.600,map,8.1081,7.4118,-3.0072,8.0936,7.3890,-3.0124
127.700,map,8.0633,7.4058,-3.0079,8.0490,7.3832,-3.0131
127.800,map,8.0188,7.3998,-3.0085,8.0043,7.3775,-3.0138
127.900,map,7.9744,7.3939,-3.0090,7.9597,7.3717,-3.0143
128.000,map,7.9297,7.3842,-3.0091,7.9151,7.3660,-3.0148
128.100,map,7.8853,7.3774,-3.0102,7.8704,7.3603,-3.0154
128.200,map,7.8409,7.3716,-3.0113,7.8258,7.3547,-3.0160
128.300,map,7.7964,7.3658,-3.0116,7.7811,7.3491,-3.0166
128.400,map,7.7517,7.3599,-3.0118,7.7365,7.3435,-3.0170
128.500,map,7.7072,7.3541,-3.0125,7.6918,7.3379,-3.0174
128.600,map,7.6625,7.3483,-3.0128,7.6472,7.3323,-3.0177
128.700,map,7.6180,7.3426,-3.0130,7.6025,7.3268,-3.0180
128.800,map,7.5735,7.3368,-3.0136,7.5579,7.3212,-3.0182
128.900,map,7.5289,7.3311,-3.0136,7.5132,7.3157,-3.0184
129.000,map,7.4844,7.3254,-3.0135,7.4685,7.3102,-3.0186
129.100,map,7.4399,7.3196,-3.0132,7.4239,7.3047,-3.0187
129.200,map,7.3953,7.3139,-3.0138,7.3792,7.2991,-3.0189
129.300,map,7.3463,7.3089,-3.0155,7.3346,7.2936,-3.0191
129.400,map,7.3004,7.3034,-3.0157,7.2899,7.2881,-3.0190
129.500,map,7.2556,7.2977,-3.0155,7.2452,7.2826,-3.0187
129.600,map,7.2109,7.2920,-3.0149,7.2006,7.2771,-3.0184
129.700,map,7.1666,7.2864,-3.0144,7.1559,7.2716,-3.0182
129.800,map,7.1221,7.2807,-3.0144,7.1113,7.2660,-3.0181
129.900,map,7.0774,7.2750,-3.0145,7.0666,7.2605,-3.0179
130.000,map,7.0324,7.2692,-3.0142,7.0219,7.2549,-3.0178
130.100,map,6.9878,7.2635,-3.0137,6.9773,7.2494,-3.0177
130.200,map,6.9431,7.2577,-3.0138,6.9326,7.2438,-3.0177
130.300,map,6.8987,7.2520,-3.0138,6.8880,7.2382,-3.0176
130.400,map,6.8538,7.2463,-3.0139,6.8433,7.2327,-3.0176
130.500,map,6.8084,7.2404,-3.0138,6.7987,7.2271,-3.0176
130.600,map,6.7638,7.2347,-3.0137,6.7540,7.2215,-3.0175
130.700,map,6.7189,7.2289,-3.0143,6.7094,7.2160,-3.0181
130.800,map,6.6743,7.2232,-3.0156,6.6647,7.2105,-3.0197
130.900,map,6.6294,7.2176,-3.0167,6.6200,7.2050,-3.0212
131.000,map,6.5850,7.2120,-3.0183,6.5754,7.1997,-3.0225
131.100,map,6.5414,7.2067,-3.0193,6.5307,7.1943,-3.0237
131.200,map,6.4967,7.2012,-3.0207,6.4860,7.1891,-3.0247
131.300,map,6.4518,7.1958,-3.0216,6.4413,7.1838,-3.0256
131.400,map,6.4065,7.1902,-3.0153,6.3967,7.1786,-3.0193
131.500,map,6.3627,7.1844,-3.0042,6.3522,7.1728,-3.0083
131.600,map,6.3187,7.1781,-2.9942,6.3077,7.1666,-2.9984
131.700,map,6.2743,7.1713,-2.9859,6.2633,7.1600,-2.9897
131.800,map,6.2324,7.1644,-2.9698,6.2213,7.1533,-2.9736
131.900,map,6.1958,7.1576,-2.9389,6.1845,7.1466,-2.9426
132.000,map,6.1642,7.1504,-2.8924,6.1528,7.1395,-2.8965
132.100,map,6.1377,7.1429,-2.8360,6.1263,7.1321,-2.8405
132.200,map,6.1165,7.1356,-2.7824,6.1050,7.1249,-2.7868
132.300,map,6.0991,7.1286,-2.7367,6.0877,7.1180,-2.7404
132.400,map,6.0799,7.1198,-2.6979,6.0684,7.1093,-2.7012
132.500,map,6.0588,7.1094,-2.6647,6.0473,7.0989,-2.6680
132.600,map,6.0370,7.0977,-2.6367,6.0253,7.0872,-2.6399
132.700,map,6.0143,7.0848,-2.6132,6.0026,7.0744,-2.6161
132.800,map,5.9903,7.0704,-2.5928,5.9784,7.0600,-2.5958
132.900,map,5.9653,7.0548,-2.5757,5.9532,7.0444,-2.5786
133.000,map,5.9375,7.0407,-2.5608,5.9281,7.0283,-2.5640
133.100,map,5.9090,7.0264,-2.5480,5.9025,7.0114,-2.5514
133.200,map,5.8830,7.0087,-2.5371,5.8764,6.9937,-2.5405
133.300,map,5.8566,6.9903,-2.5277,5.8503,6.9756,-2.5311
133.400,map,5.8296,6.9711,-2.5197,5.8232,6.9565,-2.5230
133.500,map,5.8027,6.9516,-2.5127,5.7962,6.9371,-2.5162
133.600,map,5.7763,6.9323,-2.5069,5.7698,6.9179,-2.5104
133.700,map,5.7503,6.9131,-2.5023,5.7436,6.8987,-2.5054
133.800,map,5.7262,6.8950,-2.4901,5.7195,6.8807,-2.4931
133.900,map,5.7065,6.8796,-2.4626,5.6998,6.8654,-2.4657
134.000,map,5.6904,6.8660,-2.4237,5.6835,6.8518,-2.4268
134.100,map,5.6740,6.8512,-2.3887,5.6673,6.8372,-2.3913
134.200,map,5.6575,6.8353,-2.3584,5.6507,6.8213,-2.3613
134.300,map,5.6409,6.8183,-2.3334,5.6340,6.8043,-2.3360
134.400,map,5.6233,6.7994,-2.3119,5.6165,6.7856,-2.3147
134.500,map,5.6067,6.7810,-2.2941,5.5999,6.7673,-2.2967
134.600,map,5.5906,6.7625,-2.2789,5.5839,6.7490,-2.2815
134.700,map,5.5746,6.7435,-2.2662,5.5677,6.7300,-2.2687
134.800,map,5.5574,6.7227,-2.2551,5.5507,6.7094,-2.2578
134.900,map,5.5409,6.7023,-2.2458,5.5342,6.6891,-2.2486
135.000,map,5.5251,6.6823,-2.2381,5.5182,6.6690,-2.2409
135.100,map,5.5080,6.6605,-2.2318,5.5010,6.6472,-2.2343
135.200,map,5.4915,6.6391,-2.2259,5.4846,6.6260,-2.2287
135.300,map,5.4763,6.6192,-2.2213,5.4694,6.6063,-2.2241
135.400,map,5.4607,6.5987,-2.2177,5.4538,6.5858,-2.2201
135.500,map,5.4459,6.5790,-2.2147,5.4390,6.5662,-2.2167
135.600,map,5.4309,6.5590,-2.2118,5.4239,6.5462,-2.2138
135.700,map,5.4157,6.5385,-2.2096,5.4087,6.5259,-2.2113
135.800,map,5.4002,6.5177,-2.2076,5.3932,6.5051,-2.2092
135.900,map,5.3842,6.4960,-2.2059,5.3773,6.4835,-2.2074
136.000,map,5.3691,6.4755,-2.2042,5.3623,6.4633,-2.2058
136.100,map,5.3540,6.4548,-2.2028,5.3472,6.4426,-2.2044
136.200,map,5.3388,6.4340,-2.2017,5.3318,6.4217,-2.2033
136.300,map,5.3247,6.4147,-2.2007,5.3175,6.4022,-2.2024
136.400,map,5.3101,6.3947,-2.2000,5.3029,6.3822,-2.2016
136.500,map,5.2945,6.3732,-2.1994,5.2872,6.3607,-2.2010
136.600,map,5.2795,6.3526,-2.1988,5.2722,6.3401,-2.2004
136.700,map,5.2646,6.3320,-2.1984,5.2572,6.3196,-2.1999
136.800,map,5.2500,6.3120,-2.1980,5.2425,6.2994,-2.1995
136.900,map,5.2356,6.2921,-2.1976,5.2280,6.2794,-2.1992
137.000,map,5.2206,6.2714,-2.1973,5.2130,6.2588,-2.1988
137.100,map,5.2060,6.2511,-2.1971,5.1982,6.2383,-2.1986
137.200,map,5.1912,6.2307,-2.1969,5.1834,6.2179,-2.1984
137.300,map,5.1761,6.1998,-2.1966,5.1682,6.1970,-2.1982
137.400,map,5.1606,6.1784,-2.1967,5.1526,6.1755,-2.1982
137.500,map,5.1448,6.1565,-2.1966,5.1369,6.1538,-2.1983
137.600,map,5.1294,6.1352,-2.1965,5.1214,6.1325,-2.1983
137.700,map,5.1140,6.1139,-2.1967,5.1059,6.1111,-2.1984
137.800,map,5.0985,6.0925,-2.1967,5.0905,6.0898,-2.1984
137.900,map,5.0833,6.0714,-2.1966,5.0752,6.0687,-2.1985
138.000,map,5.0682,6.0505,-2.1965,5.0599,6.0476,-2.1985
138.100,map,5.0525,6.0288,-2.1966,5.0440,6.0258,-2.1986
138.200,map,5.0364,6.0066,-2.1968,5.0278,6.0035,-2.1986
138.300,map,5.0201,5.9840,-2.1969,5.0113,5.9808,-2.1987
138.400,map,5.0033,5.9608,-2.1969,4.9945,5.9576,-2.1987
138.500,map,4.9862,5.9372,-2.1969,4.9774,5.9340,-2.1987
138.600,map,4.9685,5.9127,-2.1968,4.9596,5.9095,-2.1987
138.700,map,4.9500,5.8871,-2.1968,4.9410,5.8839,-2.1987
138.800,map,4.9313,5.8613,-2.1970,4.9221,5.8579,-2.1988
138.900,map,4.9113,5.8336,-2.1967,4.9021,5.8303,-2.1988
139.000,map,4.8904,5.8047,-2.1968,4.8812,5.8015,-2.1988
139.100,map,4.8682,5.7739,-2.1967,4.8590,5.7709,-2.1989
139.200,map,4.8367,5.7417,-2.1966,4.8357,5.7389,-2.1989
139.300,map,4.8109,5.7085,-2.1967,4.8115,5.7056,-2.1988
139.400,map,4.7870,5.6754,-2.1964,4.7874,5.6723,-2.1985
139.500,map,4.7608,5.6392,-2.1964,4.7612,5.6362,-2.1983
139.600,map,4.7344,5.6026,-2.1963,4.7348,5.5998,-2.1981
139.700,map,4.7082,5.5664,-2.1959,4.7084,5.5633,-2.1979
139.800,map,4.6820,5.5300,-2.1960,4.6820,5.5269,-2.1977
139.900,map,4.6560,5.4940,-2.1957,4.6556,5.4905,-2.1975
140.000,map,4.6296,5.4574,-2.1954,4.6292,5.4540,-2.1974
140.100,map,4.6033,5.4209,-2.1954,4.6028,5.4176,-2.1973
140.200,map,4.5771,5.3845,-2.1950,4.5764,5.3811,-2.1972
140.300,map,4.5508,5.3480,-2.1950,4.5500,5.3446,-2.1972
140.400,map,4.5247,5.3118,-2.1948,4.5237,5.3082,-2.1972
140.500,map,4.4981,5.2748,-2.1949,4.4973,5.2717,-2.1972
140.600,map,4.4716,5.2380,-2.1948,4.4709,5.2353,-2.1972
140.700,map,4.4451,5.2012,-2.1948,4.4445,5.1988,-2.1972
140.800,map,4.4190,5.1649,-2.1950,4.4181,5.1624,-2.1972
140.900,map,4.3924,5.1281,-2.1950,4.3918,5.1259,-2.1972
141.000,map,4.3664,5.0920,-2.1947,4.3654,5.0894,-2.1972
141.100,map,4.3403,5.0556,-2.1945,4.3390,5.0530,-2.1972
141.200,map,4.3139,5.0190,-2.1943,4.3126,5.0165,-2.1972
141.300,map,4.2876,4.9823,-2.1948,4.2862,4.9801,-2.1973
141.400,map,4.2611,4.9456,-2.1950,4.2599,4.9436,-2.1974
141.500,map,4.2349,4.9092,-2.1949,4.2335,4.9072,-2.1974
141.600,map,4.2087,4.8728,-2.1951,4.2071,4.8707,-2.1974
141.700,map,4.1823,4.8363,-2.1952,4.1807,4.8343,-2.1974
141.800,map,4.1561,4.8044,-2.1953,4.1543,4.7978,-2.1973
141.900,map,4.1297,4.7732,-2.1954,4.1279,4.7614,-2.1972
142.000,map,4.1037,4.7371,-2.1953,4.1016,4.7249,-2.1968
142.100,map,4.0746,4.6968,-2.1950,4.0726,4.6848,-2.1964
142.200,map,4.0511,4.6641,-2.1946,4.0488,4.6519,-2.1961
142.300,map,4.0245,4.6271,-2.1950,4.0225,4.6155,-2.1957
142.400,map,3.9984,4.5910,-2.1950,3.9962,4.5790,-2.1954
142.500,map,3.9720,4.5542,-2.1948,3.9699,4.5425,-2.1951
142.600,map,3.9459,4.5181,-2.1944,3.9436,4.5059,-2.1947
142.700,map,3.9200,4.4820,-2.1940,3.9173,4.4694,-2.1944
142.800,map,3.8936,4.4452,-2.1935,3.8910,4.4329,-2.1942
142.900,map,3.8672,4.4085,-2.1934,3.8648,4.3963,-2.1940
143.000,map,3.8411,4.3721,-2.1935,3.8385,4.3598,-2.1938
143.100,map,3.8154,4.3328,-2.1922,3.8122,4.3232,-2.1937
143.200,map,3.7902,4.2881,-2.1900,3.7860,4.2867,-2.1937
143.300,map,3.7641,4.2515,-2.1906,3.7597,4.2502,-2.1943
143.400,map,3.7381,4.2151,-2.1917,3.7334,4.2136,-2.1952
143.500,map,3.7119,4.1785,-2.1927,3.7071,4.1771,-2.1958
143.600,map,3.6857,4.1420,-2.1931,3.6808,4.1407,-2.1964
143.700,map,3.6594,4.1054,-2.1934,3.6544,4.1042,-2.1969
143.800,map,3.6334,4.0691,-2.1940,3.6280,4.0677,-2.1973
143.900,map,3.6070,4.0325,-2.1950,3.6017,4.0313,-2.1977
144.000,map,3.5810,3.9963,-2.1952,3.5753,3.9948,-2.1979
144.100,map,3.5547,3.9598,-2.1955,3.5488,3.9584,-2.1981
144.200,map,3.5282,3.9232,-2.1957,3.5224,3.9220,-2.1983
144.300,map,3.5018,3.8865,-2.1958,3.4960,3.8855,-2.1985
144.400,map,3.4756,3.8503,-2.1961,3.4696,3.8491,-2.1986
144.500,map,3.4491,3.8143,-2.1965,3.4431,3.8127,-2.1987
144.600,map,3.4226,3.7775,-2.1965,3.4167,3.7763,-2.1986
144.700,map,3.3961,3.7408,-2.1961,3.3903,3.7399,-2.1986
144.800,map,3.3699,3.7045,-2.1960,3.3638,3.7035,-2.1986
144.900,map,3.3436,3.6682,-2.1963,3.3374,3.6670,-2.1987
145.000,map,3.3174,3.6319,-2.1963,3.3110,3.6306,-2.1987
145.100,map,3.2910,3.5952,-2.1964,3.2845,3.5942,-2.1987
145.200,map,3.2646,3.5587,-2.1961,3.2581,3.5578,-2.1986
145.300,map,3.2383,3.5223,-2.1960,3.2317,3.5214,-2.1986
145.400,map,3.2119,3.4857,-2.1959,3.2052,3.4849,-2.1987
145.500,map,3.1857,3.4494,-2.1957,3.1788,3.4485,-2.1987
145.600,map,3.1593,3.4129,-2.1959,3.1526,3.4124,-2.1988
145.700,map,3.1338,3.3775,-2.1958,3.1270,3.3772,-2.1989
145.800,map,3.1090,3.3431,-2.1956,3.1021,3.3428,-2.1989
145.900,map,3.0847,3.3094,-2.1955,3.0777,3.3094,-2.1991
146.000,map,3.0611,3.2767,-2.1958,3.0540,3.2767,-2.1992
146.100,map,3.0384,3.2452,-2.1959,3.0309,3.2449,-2.1993
146.200,map,3.0159,3.2141,-2.1959,3.0084,3.2139,-2.1994
146.300,map,2.9943,3.1840,-2.1959,2.9864,3.1837,-2.1995
146.400,map,2.9726,3.1541,-2.1960,2.9650,3.1543,-2.1996
146.500,map,2.9520,3.1255,-2.1961,2.9441,3.1256,-2.1996
146.600,map,2.9317,3.0973,-2.1962,2.9238,3.0976,-2.1997
146.700,map,2.9118,3.0698,-2.1962,2.9039,3.0703,-2.1998
146.800,map,2.8925,3.0431,-2.1962,2.8846,3.0437,-2.1998
146.900,map,2.8737,3.0170,-2.1962,2.8658,3.0178,-2.1999
147.000,map,2.8554,2.9918,-2.1964,2.8474,2.9926,-2.2000
147.100,map,2.8373,2.9667,-2.1963,2.8295,2.9680,-2.2000
147.200,map,2.8199,2.9426,-2.1965,2.8120,2.9440,-2.2000
147.300,map,2.8031,2.9194,-2.1964,2.7950,2.9206,-2.2001
147.400,map,2.7867,2.8966,-2.1962,2.7784,2.8978,-2.2001
147.500,map,2.7706,2.8744,-2.1966,2.7622,2.8756,-2.2002
147.600,map,2.7547,2.8524,-2.1967,2.7464,2.8539,-2.2002
147.700,map,2.7394,2.8312,-2.1968,2.7311,2.8328,-2.2002
147.800,map,2.7244,2.8104,-2.1968,2.7161,2.8122,-2.2002
147.900,map,2.7100,2.7906,-2.1969,2.7015,2.7922,-2.2002
148.000,map,2.6959,2.7710,-2.1970,2.6872,2.7726,-2.2002
148.100,map,2.6821,2.7520,-2.1970,2.6734,2.7536,-2.2001
148.200,map,2.6686,2.7333,-2.1970,2.6598,2.7350,-2.2001
148.300,map,2.6567,2.7167,-2.1890,2.6479,2.7185,-2.1924
148.400,map,2.6479,2.7041,-2.1667,2.6391,2.7060,-2.1697
148.500,map,2.6422,2.6954,-2.1291,2.6334,2.6974,-2.1320
148.600,map,2.6395,2.6909,-2.0759,2.6307,2.6928,-2.0793
148.700,map,2.6391,2.6901,-2.0075,2.6303,2.6921,-2.0116
148.800,map,2.6391,2.6901,-1.9242,2.6303,2.6921,-1.9289
148.900,map,2.6391,2.6901,-1.8343,2.6303,2.6921,-1.8389
149.000,map,2.6391,2.6901,-1.7452,2.6303,2.6921,-1.7489
149.100,map,2.6391,2.6901,-1.6549,2.6303,2.6921,-1.6589
149.200,map,2.6391,2.6901,-1.5657,2.6303,2.6921,-1.5689
149.300,map,2.6391,2.6901,-1.4780,2.6303,2.6921,-1.4789
149.400,map,2.6391,2.6901,-1.3872,2.6303,2.6921,-1.3889
149.500,map,2.6391,2.6901,-1.2965,2.6303,2.6921,-1.2989
149.600,map,2.6391,2.6901,-1.2080,2.6303,2.6921,-1.2089
149.700,map,2.6391,2.6901,-1.1172,2.6303,2.6921,-1.1189
149.800,map,2.6391,2.6901,-1.0275,2.6303,2.6921,-1.0289
149.900,map,2.6391,2.6901,-0.9360,2.6303,2.6921,-0.9389
150.000,map,2.6391,2.6901,-0.8467,2.6303,2.6921,-0.8489
150.100,map,2.6391,2.6901,-0.7570,2.6303,2.6921,-0.7589
150.200,map,2.6391,2.6901,-0.6681,2.6303,2.6921,-0.6689
150.300,map,2.6391,2.6901,-0.5785,2.6303,2.6921,-0.5789
150.400,map,2.6391,2.6901,-0.4881,2.6303,2.6921,-0.4901
150.500,map,2.6391,2.6901,-0.4089,2.6303,2.6921,-0.4105
150.600,map,2.6391,2.6901,-0.3423,2.6303,2.6921,-0.3440
150.700,map,2.6391,2.6901,-0.2862,2.6303,2.6921,-0.2884
150.800,map,2.6391,2.6901,-0.2405,2.6303,2.6921,-0.2422
150.900,map,2.6391,2.6901,-0.2020,2.6303,2.6921,-0.2035
151.000,map,2.6391,2.6901,-0.1691,2.6303,2.6921,-0.1710
151.100,map,2.6391,2.6901,-0.1421,2.6303,2.6921,-0.1439
151.200,map,2.6391,2.6901,-0.1205,2.6303,2.6921,-0.1223
151.300,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1142
151.400,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
151.500,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
151.600,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
151.700,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
151.800,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
151.900,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
152.000,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
152.100,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
152.200,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
152.300,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
152.400,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
152.500,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
152.600,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
152.700,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
152.800,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
152.900,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
153.000,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
153.100,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
153.200,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
153.300,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
153.400,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
153.500,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
153.600,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
153.700,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
153.800,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
153.900,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
154.000,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
154.100,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
154.200,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
154.300,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
154.400,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
154.500,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
154.600,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
154.700,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
154.800,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
154.900,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
155.000,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
155.100,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
155.200,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
155.300,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
155.400,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
155.500,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
155.600,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
155.700,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
155.800,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
155.900,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
156.000,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
156.100,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
156.200,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
156.300,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
156.400,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
156.500,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
156.600,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
156.700,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
156.800,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
156.900,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
157.000,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
157.100,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
157.200,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
157.300,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
157.400,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
157.500,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
157.600,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
157.700,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
157.800,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
157.900,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
158.000,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
158.100,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
158.200,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
158.300,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
158.400,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
158.500,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
158.600,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
158.700,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
158.800,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
158.900,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
159.000,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
159.100,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
159.200,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
159.300,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
159.400,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
159.510,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
159.610,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
159.710,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
159.810,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
159.910,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
160.010,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
160.110,map,2.6391,2.6901,-0.1122,2.6303,2.6921,-0.1141
